lot_area,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,bsmt_unf_sf,heating,central_air,1st_flr_sf,2nd_flr_sf,total_sqr_ft,bedrooms,kitchen_qual,total_rooms,garage_type,car_garage,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,yr_sold,total_bathrooms,remodeled_y/n,total_bsmtfin_sf,finbsmt/gr_liv_area,avg_cs_index_value
5568,Crawfor,TwnhsE,Single Story,8,5,2006,2007,0,GasA,Y,1625,0,1625,2,Gd,5,Attchd,2,495,123,0,0,153,10,2007,4,Y,1573,3198,179.94
2394,MeadowV,Twnhs,Single Story,5,6,1973,1973,30,GasA,Y,945,0,945,2,TA,5,Attchd,1,253,174,0,56,108,5,2010,3,N,915,1860,144.67
8834,NridgHt,1Fam,Two Story,9,5,2004,2005,292,GasA,Y,1462,762,2224,4,Ex,10,Attchd,3,738,184,0,0,0,6,2009,4,Y,1170,3394,148.55
1526,MeadowV,Twnhs,Split Foyer Style,4,8,1970,2002,115,GasA,Y,630,0,630,1,Gd,3,Attchd,1,286,0,0,0,0,7,2009,2,Y,515,1145,148.55
10530,NWAmes,1Fam,Two Story,7,6,1993,1993,329,GasA,Y,1091,984,2075,3,Gd,8,Attchd,2,473,235,86,0,0,8,2007,4,N,819,2894,179.94
12800,SawyerW,1Fam,Split Level Style,7,5,1989,1989,0,GasA,Y,1644,0,1644,2,Gd,5,Attchd,2,569,80,0,0,396,8,2009,4,N,1518,3162,148.55
10164,SWISU,1Fam,Finished 1 1/2 Story,5,5,1939,1950,346,GasA,Y,992,473,1465,3,TA,6,Detchd,1,240,0,126,0,0,7,2006,2,Y,646,2111,183.48
7943,Sawyer,1Fam,Single Story,4,5,1961,1961,126,GasA,Y,1029,0,1029,3,TA,5,Attchd,1,261,64,0,39,0,4,2007,2,N,903,1932,179.94
6400,Edwards,1Fam,Single Story,5,7,1959,2000,52,GasA,Y,960,0,960,2,Fa,4,Detchd,1,392,144,0,35,0,1,2007,2,Y,908,1868,179.94
15576,Crawfor,1Fam,Two Story,6,7,1915,1976,840,GasA,Y,840,840,1680,4,TA,8,Attchd,1,308,0,0,160,0,7,2008,2,Y,0,1680,164.06
3675,Edwards,TwnhsE,Split Level Style,6,5,2005,2005,88,GasA,Y,1072,0,1072,2,TA,5,Basment,2,525,0,28,0,0,6,2008,2,N,459,1531,164.06
10612,Somerst,1Fam,Single Story,8,5,2006,2006,1496,GasA,Y,1534,0,1534,3,Gd,7,Attchd,2,484,168,46,0,0,1,2007,2,N,28,1562,179.94
9819,Sawyer,1Fam,Single Story,5,5,1967,1967,432,GasA,Y,900,0,900,3,TA,5,Detchd,1,280,0,0,0,0,2,2010,1,N,450,1350,144.67
12615,Edwards,1Fam,Single Story,6,7,1950,2001,725,GasA,Y,2158,0,2158,4,Gd,7,Attchd,2,576,0,29,39,0,5,2007,3,Y,477,2635,179.94
15660,Crawfor,1Fam,Finished 1 1/2 Story,7,9,1939,2006,457,GasA,Y,1137,817,1954,3,Gd,8,Attchd,2,431,0,119,150,0,6,2008,3,Y,341,2295,164.06
4426,CollgCr,TwnhsE,Single Story,6,5,2004,2004,151,GasA,Y,848,0,848,1,Gd,3,Attchd,2,420,149,0,0,0,5,2008,2,N,697,1545,164.06
15400,Sawyer,1Fam,Split Level Style,5,5,1961,1961,552,GasA,Y,904,611,1774,4,TA,8,Attchd,1,384,290,40,0,0,7,2009,2,N,0,1774,148.55
10512,Edwards,1Fam,Finished 1 1/2 Story,6,6,1954,1954,497,GasA,Y,988,638,1626,3,Gd,6,Attchd,1,332,366,0,0,0,5,2007,2,N,491,2117,179.94
7920,NAmes,1Fam,Single Story,5,5,1970,2002,214,GasA,Y,914,0,914,3,Ex,5,Attchd,1,368,120,0,0,0,10,2007,1,Y,700,1614,179.94
13300,Gilbert,1Fam,Split Level Style,7,5,2004,2004,58,GasA,Y,744,630,1374,3,Gd,7,BuiltIn,2,400,100,0,0,0,6,2010,4,N,326,1700,144.67
11024,SawyerW,1Fam,Single Story,7,5,2005,2006,1400,GasA,Y,1400,0,1400,3,Gd,6,Attchd,2,612,144,55,0,0,10,2006,2,Y,0,1400,183.48
4800,OldTown,1Fam,Two Story,5,5,1910,2003,680,GasA,N,680,680,1360,2,TA,6,Attchd,1,330,192,50,0,0,1,2008,1,Y,0,1360,164.06
9758,NAmes,1Fam,Single Story,5,5,1971,1971,251,GasA,Y,950,0,950,3,TA,5,Detchd,1,280,0,0,0,0,7,2007,1,N,699,1649,179.94
7438,BrkSide,1Fam,Finished 1 1/2 Story,5,8,1908,1991,504,GasA,Y,936,316,1252,3,TA,5,Attchd,2,576,104,0,0,0,6,2006,1,Y,0,1252,183.48
19800,Edwards,1Fam,Unfinished 2 1/2 Story,6,8,1935,1990,1411,GasA,Y,1836,1836,3672,5,Gd,7,Detchd,2,836,684,80,32,0,10,2006,4,Y,425,4097,183.48
17169,NridgHt,1Fam,Single Story,10,5,2007,2007,636,GasA,Y,2290,0,2290,2,Ex,7,Attchd,3,1174,192,30,0,0,8,2007,5,N,1684,3974,179.94
11556,NAmes,1Fam,Single Story,5,6,1952,1952,572,GasA,Y,882,0,882,2,Gd,4,Attchd,1,240,0,0,0,0,5,2008,2,N,148,1030,164.06
18837,NWAmes,1Fam,Finished 1 1/2 Story,6,5,1978,1978,491,GasA,Y,1287,604,1891,3,TA,7,Attchd,2,678,0,69,0,0,4,2010,4,N,733,2624,144.67
9525,Edwards,1Fam,Finished 1 1/2 Story,6,5,1953,1953,532,GasA,Y,1068,541,1609,5,TA,7,Attchd,1,305,0,0,0,0,7,2006,2,N,468,2077,183.48
9819,Mitchel,1Fam,Single Story,6,5,1977,1977,0,GasA,Y,1567,0,1567,2,Gd,5,Attchd,2,714,264,32,0,0,5,2009,3,N,1567,3134,148.55
9900,NoRidge,1Fam,Two Story,7,5,1993,1993,360,GasA,Y,1372,1274,2646,4,Gd,9,Attchd,3,656,340,60,144,0,4,2009,4,N,987,3633,148.55
10481,CollgCr,1Fam,Single Story,8,5,2006,2007,2140,GasA,Y,2140,0,2140,3,Gd,8,Attchd,3,894,136,32,0,0,6,2007,3,Y,0,2140,179.94
5950,StoneBr,TwnhsE,Single Story,8,5,1989,1989,1018,GasA,Y,1337,0,1337,2,Gd,5,Attchd,2,462,0,73,154,0,4,2008,3,N,319,1656,164.06
13355,NWAmes,1Fam,Two Story,7,6,1971,1971,242,GasA,Y,845,825,1670,4,TA,7,Attchd,2,464,0,0,0,0,5,2008,2,N,583,2253,164.06
25339,Sawyer,1Fam,Single Story,5,7,1918,2007,816,GasA,Y,1416,0,1416,3,Gd,7,Attchd,2,576,0,0,112,0,8,2007,2,Y,0,1416,179.94
9720,OldTown,1Fam,Two Story,6,7,1910,2002,741,GasA,Y,780,741,1521,4,Gd,8,Detchd,3,640,0,0,238,0,11,2009,1,Y,0,1521,148.55
12886,Sawyer,1Fam,Split Level Style,5,6,1963,1999,76,GasA,Y,1464,0,1464,3,TA,6,Attchd,2,480,302,0,0,100,10,2009,3,Y,444,1908,148.55
11394,StoneBr,1Fam,Single Story,9,2,2010,2010,411,GasA,Y,1856,0,1856,1,Ex,8,Attchd,3,834,113,0,0,0,6,2010,3,N,1445,3301,144.67
1869,BrDale,Twnhs,Two Story,6,6,1970,1970,162,GasA,Y,483,504,987,2,TA,5,Detchd,1,280,0,0,0,0,9,2008,2,N,321,1308,164.06
10970,CollgCr,1Fam,Split Level Style,6,6,1978,1978,0,GasA,Y,1026,0,1026,3,TA,5,Detchd,2,576,0,0,34,0,10,2008,2,N,940,1966,164.06
7052,NridgHt,TwnhsE,Single Story,7,5,2005,2005,705,GasA,Y,1364,0,1364,2,Gd,6,Attchd,2,484,192,36,0,0,6,2006,3,N,659,2023,183.48
4853,SWISU,1Fam,Single Story,5,6,1924,1999,974,GasA,N,1296,0,1296,2,Fa,5,Detchd,1,260,0,0,36,0,5,2010,2,Y,133,1429,144.67
9610,NAmes,1Fam,Single Story,6,6,1958,1958,918,GasA,Y,1336,0,1336,3,TA,7,Attchd,2,488,80,0,0,0,12,2006,2,N,203,1539,183.48
11308,NridgHt,1Fam,Two Story,9,5,2008,2008,168,GasA,Y,1130,1054,2184,3,Ex,10,Attchd,3,836,0,102,0,0,7,2009,4,N,936,3120,148.55
14190,OldTown,1Fam,Finished 1 1/2 Story,4,7,1890,2006,925,GasA,Y,1000,544,1544,3,TA,7,0,0,0,231,0,0,0,8,2007,2,Y,0,1544,179.94
7599,Mitchel,1Fam,Single Story,4,6,1982,2006,280,GasA,Y,845,0,845,2,TA,4,Detchd,2,360,0,0,0,0,6,2007,2,Y,565,1410,179.94
11643,NAmes,Duplex,Two Story,5,5,1969,1969,748,GasA,Y,1338,1296,2634,6,TA,12,Detchd,4,968,0,0,0,0,8,2009,6,N,500,3134,148.55
1680,BrDale,Twnhs,Two Story,6,5,1971,1971,525,GasA,Y,525,567,1092,3,TA,6,Detchd,1,264,0,0,0,0,3,2010,2,N,0,1092,144.67
9600,OldTown,1Fam,Two Story,5,7,1910,2002,264,GasA,Y,768,664,1432,2,TA,7,Detchd,2,360,270,0,112,0,4,2007,2,Y,0,1432,179.94
7200,OldTown,1Fam,Single Story,5,4,1910,2006,310,GasW,N,1022,0,1022,2,TA,4,Detchd,1,280,0,30,226,0,6,2009,2,Y,712,1734,148.55
10265,Sawyer,1Fam,Single Story,5,7,1967,2005,234,GasA,Y,992,0,992,3,Gd,6,Attchd,1,294,204,0,0,0,11,2008,2,Y,758,1750,164.06
9060,IDOTRR,1Fam,Two Story,5,6,1923,1999,311,GasA,Y,942,886,1828,3,Gd,6,Detchd,0,0,174,0,212,0,3,2007,2,Y,548,2376,179.94
9638,SWISU,1Fam,Finished 1 1/2 Story,6,7,1919,1990,804,GasA,Y,1699,748,2447,4,Gd,10,Detchd,1,336,272,0,42,116,6,2010,2,Y,0,2447,144.67
19550,Edwards,1Fam,Single Story,5,7,1940,2007,545,GasA,Y,1518,0,1518,2,Fa,5,0,0,0,0,39,0,0,5,2008,2,Y,1035,2553,164.06
3604,Somerst,TwnhsE,Two Story,7,5,2007,2007,689,GasA,Y,703,689,1392,2,Gd,5,Detchd,2,540,0,102,0,0,2,2008,2,N,0,1392,164.06
9000,OldTown,1Fam,Two Story,7,9,1920,1988,26,GasA,Y,832,650,1482,3,TA,7,Detchd,2,324,0,0,0,0,6,2009,2,Y,624,2106,148.55
9200,NAmes,1Fam,Split Level Style,6,5,1965,1965,548,GasA,Y,1042,0,1042,3,TA,5,Attchd,2,440,192,0,0,0,5,2007,2,N,494,1536,179.94
1974,MeadowV,TwnhsE,Two Story,4,5,1973,1973,212,GasA,Y,546,546,1092,3,TA,6,Attchd,1,286,120,96,0,0,5,2010,2,N,334,1426,144.67
10000,Sawyer,1Fam,Single Story,5,6,1961,1983,270,GasA,Y,1144,0,1144,3,TA,6,Attchd,1,264,165,0,0,0,3,2009,2,Y,594,1738,148.55
9981,Sawyer,1Fam,Single Story,5,5,1967,1967,852,GasA,Y,1073,0,1073,3,TA,6,Attchd,1,270,0,90,0,0,3,2008,1,N,221,1294,164.06
7820,NridgHt,TwnhsE,Single Story,9,5,2007,2007,1869,GasA,Y,1869,0,1869,2,Ex,6,Attchd,2,617,210,54,0,0,12,2007,2,N,0,1869,179.94
7415,Gilbert,1Fam,Two Story,6,5,2004,2004,80,GasA,Y,864,729,1593,3,TA,8,Attchd,2,398,100,75,0,0,4,2008,4,N,759,2352,164.06
15306,Timber,1Fam,Single Story,8,5,2006,2007,1652,GasA,Y,1776,0,1776,3,Gd,7,Attchd,3,712,0,0,0,0,5,2007,3,Y,80,1856,179.94
13008,NAmes,1Fam,Single Story,6,5,1956,1956,318,GasA,Y,882,0,882,2,TA,5,Attchd,1,502,0,0,0,0,10,2009,1,N,564,1446,148.55
11584,NWAmes,1Fam,Split Level Style,7,6,1979,1979,114,GasA,Y,1040,685,1725,3,TA,6,Attchd,2,550,0,88,216,0,11,2007,3,N,425,2150,179.94
10032,NAmes,1Fam,Single Story,6,5,1959,1959,510,GasA,Y,1580,0,1580,3,TA,6,Attchd,2,440,0,28,0,160,6,2010,3,N,734,2314,144.67
32463,Mitchel,2fmCon,Single Story,4,4,1961,1975,90,GasA,Y,1622,0,1622,3,TA,7,2Types,4,1356,439,0,0,0,3,2007,2,Y,1159,2781,179.94
10530,NWAmes,1Fam,Split Level Style,6,6,1975,2000,127,GasA,Y,1109,766,1875,3,Gd,8,Attchd,2,485,48,28,0,0,6,2006,3,Y,548,2423,183.48
10010,NoRidge,1Fam,Two Story,7,5,1993,1994,0,GasA,Y,1108,1089,2197,4,Gd,9,Attchd,3,783,385,99,0,0,7,2008,4,Y,1080,3277,164.06
12420,CollgCr,1Fam,Two Story,7,5,2001,2001,278,GasA,Y,944,896,1840,3,Gd,6,Attchd,2,622,0,45,0,0,6,2009,4,N,666,2506,148.55
9157,Timber,1Fam,Two Story,7,5,2003,2003,912,GasA,Y,1072,942,2014,3,Gd,9,Attchd,2,486,124,114,0,0,2,2009,3,N,0,2014,148.55
12677,NridgHt,TwnhsE,Single Story,8,5,2003,2004,300,GasA,Y,1518,0,1518,1,Ex,6,Attchd,2,588,185,140,0,0,4,2008,2,Y,1218,2736,164.06
5911,NridgHt,TwnhsE,Single Story,9,5,2005,2005,1088,GasA,Y,1565,0,1565,2,Ex,6,Attchd,2,556,196,56,0,0,3,2006,3,N,472,2037,183.48
7500,NAmes,1Fam,Single Story,5,7,1959,1994,0,GasA,Y,1246,0,1246,3,Gd,6,Attchd,1,305,218,0,0,0,5,2010,3,Y,1246,2492,144.67
10800,OldTown,1Fam,Single Story,3,5,1890,1998,630,GasA,Y,725,0,725,1,TA,4,Detchd,1,320,0,30,0,0,11,2009,2,Y,0,725,148.55
6292,SWISU,1Fam,Finished 1 1/2 Story,7,7,1928,1950,861,GasA,Y,877,600,1477,3,TA,6,Detchd,1,216,0,50,0,0,8,2009,3,Y,0,1477,148.55
5070,StoneBr,TwnhsE,Single Story,8,5,1992,1992,1280,GasA,Y,1280,0,1280,2,Gd,5,Attchd,2,506,0,82,0,144,8,2008,2,N,0,1280,164.06
4224,MeadowV,TwnhsE,Single Story,5,5,1976,1976,268,GasA,Y,1142,0,1142,3,TA,6,Attchd,2,528,536,90,0,0,8,2007,3,N,874,2016,179.94
20896,Somerst,1Fam,Single Story,8,5,2005,2006,356,GasA,Y,2097,0,2097,1,Ex,8,Attchd,3,1134,192,267,0,0,1,2006,3,Y,1721,3818,183.48
7740,OldTown,1Fam,Two Story,4,7,1910,1950,622,GasA,Y,741,622,1363,3,TA,6,Detchd,2,528,0,0,0,168,2,2010,1,Y,0,1363,144.67
13300,NAmes,1Fam,Single Story,5,5,1956,2001,521,GasA,Y,1384,0,1384,2,TA,6,Attchd,2,896,75,0,0,0,6,2006,2,Y,494,1878,183.48
8286,Mitchel,1Fam,Two Story,5,7,1977,1977,185,GasA,Y,716,716,1432,3,TA,6,Attchd,2,531,0,136,0,240,9,2007,3,N,531,1963,179.94
6762,CollgCr,1Fam,Single Story,7,5,2006,2006,1286,GasA,Y,1294,0,1294,2,Gd,6,Attchd,2,662,168,55,0,0,7,2006,2,N,0,1294,183.48
9900,NWAmes,1Fam,Two Story,7,5,1968,1968,280,GasA,Y,1098,880,1978,4,TA,9,Attchd,2,486,0,43,0,0,4,2008,3,N,552,2530,164.06
12537,NAmes,1Fam,Single Story,5,6,1971,2008,344,GasA,Y,1078,0,1078,3,TA,6,Attchd,2,500,0,0,0,0,4,2010,3,Y,734,1812,144.67
11200,SawyerW,1Fam,Single Story,6,5,1985,1985,40,GasA,Y,1298,0,1298,3,Gd,5,Attchd,2,403,165,26,0,0,5,2006,3,N,1258,2556,183.48
5820,OldTown,1Fam,Single Story,3,8,1955,2005,906,GasA,Y,1163,0,1163,3,TA,6,Attchd,1,220,142,98,0,0,6,2006,2,Y,256,1419,183.48
35133,Timber,1Fam,Single Story,5,4,1963,1963,413,GasA,Y,1572,0,1572,3,TA,5,2Types,3,995,0,263,0,263,5,2007,3,N,1159,2731,179.94
8250,IDOTRR,2fmCon,Two Story,5,6,1895,2006,957,GasA,N,1034,957,1991,4,TA,9,0,0,0,0,0,133,0,6,2007,2,Y,0,1991,179.94
9100,CollgCr,1Fam,Single Story,7,5,2001,2001,1212,GasA,Y,1212,0,1212,3,Gd,6,Attchd,2,573,356,0,0,0,6,2009,2,N,0,1212,148.55
7400,NAmes,1Fam,Single Story,7,6,1962,1962,236,GasA,Y,1045,0,1045,3,TA,6,Detchd,2,528,0,0,0,0,3,2006,2,N,809,1854,183.48
10106,Edwards,2fmCon,Finished 1 1/2 Story,5,7,1940,1999,112,GasA,Y,808,547,1355,4,TA,6,0,0,0,140,0,0,0,12,2008,3,Y,532,1887,164.06
7000,NAmes,2fmCon,Split Foyer Style,5,5,1962,1962,72,GasA,Y,1025,0,1025,3,TA,6,0,0,0,96,80,0,0,3,2006,2,N,953,1978,183.48
9000,IDOTRR,1Fam,Finished 1 1/2 Story,5,5,1958,1958,821,GasA,Y,1151,804,1955,4,TA,7,Attchd,1,356,0,0,0,0,1,2008,2,N,330,2285,164.06
8400,Gilbert,1Fam,Split Level Style,7,5,1996,1997,100,GasA,Y,958,670,1628,3,TA,7,BuiltIn,2,390,48,72,0,0,6,2009,3,Y,284,1912,148.55
12011,NoRidge,1Fam,Two Story,8,5,1998,1998,130,GasA,Y,1086,838,1924,3,Gd,7,Attchd,2,592,208,75,0,374,6,2006,4,N,956,2880,183.48
31250,Mitchel,1Fam,Single Story,1,3,1951,1951,0,GasA,Y,1600,0,1600,3,TA,6,Attchd,1,270,0,0,135,0,5,2006,2,N,0,1600,183.48
11988,NAmes,1Fam,Single Story,6,6,1957,1957,467,GasA,Y,1244,0,1244,3,TA,6,Attchd,1,336,0,40,0,0,5,2007,2,N,777,2021,179.94
7500,Somerst,1Fam,Two Story,8,5,2000,2001,1058,GasA,Y,1058,816,1874,3,Gd,7,Attchd,2,588,0,134,0,0,3,2009,3,Y,0,1874,148.55
10751,Sawyer,1Fam,Single Story,5,5,1974,1974,250,GasA,Y,1037,0,1037,2,TA,5,Attchd,2,431,136,47,0,0,8,2007,2,N,787,1824,179.94
11750,CollgCr,1Fam,Single Story,7,5,2005,2006,1526,GasA,Y,1546,0,1546,3,Gd,7,Attchd,3,796,144,42,0,0,6,2007,2,Y,20,1566,179.94
12090,NoRidge,1Fam,Two Story,8,5,1998,1998,1141,GasA,Y,1165,1098,2263,4,Gd,10,BuiltIn,2,420,144,123,0,0,7,2006,3,N,0,2263,183.48
7700,CollgCr,1Fam,Single Story,5,5,1972,1972,276,GasA,Y,882,0,882,3,TA,5,Detchd,2,461,96,0,0,0,3,2007,2,N,606,1488,179.94
7837,Gilbert,1Fam,Two Story,6,7,1993,1994,799,GasA,Y,799,772,1571,3,TA,7,Attchd,2,380,0,40,0,0,4,2009,3,Y,0,1571,148.55
6180,BrkSide,1Fam,Single Story,6,5,1926,1950,960,GasA,N,986,0,986,2,TA,5,Detchd,1,180,0,128,0,0,5,2007,1,Y,0,986,179.94
6173,Sawyer,1Fam,Single Story,5,6,1967,1967,277,GasA,Y,902,0,902,3,TA,6,Attchd,1,288,0,0,0,0,8,2007,1,N,599,1501,179.94
13607,Crawfor,1Fam,Split Level Style,6,6,1986,1986,118,GasA,Y,1182,800,1982,3,TA,6,BuiltIn,2,501,400,112,0,0,4,2009,4,N,454,2436,148.55
14333,NridgHt,1Fam,Single Story,8,5,2007,2007,590,GasA,Y,2122,0,2122,2,Gd,7,Attchd,3,938,130,142,0,0,11,2007,4,N,1518,3640,179.94
9462,NAmes,1Fam,Two Story,5,6,1949,1973,704,GasA,Y,1024,704,1728,3,TA,7,Attchd,1,234,245,60,0,0,7,2006,2,Y,0,1728,183.48
12328,Mitchel,1Fam,Split Level Style,6,5,1976,1976,473,GasA,Y,1034,0,1034,3,TA,6,Attchd,3,888,0,0,0,0,5,2010,2,N,539,1573,144.67
9240,CollgCr,1Fam,Two Story,8,5,2001,2002,1055,GasA,Y,1055,1208,2263,3,Gd,7,BuiltIn,2,905,0,45,0,189,9,2008,3,Y,0,2263,164.06
21780,Crawfor,1Fam,Two Story,6,5,1920,1950,817,GasA,Y,940,610,1550,3,TA,7,Detchd,1,318,0,0,429,0,9,2006,2,Y,0,1550,183.48
6768,Sawyer,1Fam,Single Story,6,8,1961,1996,80,GasA,Y,912,0,912,3,Gd,5,Detchd,1,288,168,0,0,0,5,2008,3,Y,832,1744,164.06
9600,NAmes,1Fam,Unfinished 1 1/2 Story,5,7,1949,2003,625,GasA,Y,893,0,893,2,Gd,4,Detchd,2,576,0,0,0,0,5,2007,2,Y,220,1113,179.94
12633,Timber,1Fam,Single Story,9,5,2007,2007,338,GasA,Y,1978,0,1978,2,Ex,7,Attchd,3,920,308,52,0,0,5,2009,3,N,1640,3618,148.55
9473,CollgCr,1Fam,Two Story,8,5,2002,2002,324,GasA,Y,1128,903,2031,3,Gd,7,Attchd,2,577,0,211,0,0,3,2008,4,N,804,2835,164.06
10410,OldTown,1Fam,Finished 1 1/2 Story,4,5,1915,1950,1313,GasA,Y,1313,0,2377,3,Gd,8,Detchd,2,528,0,0,432,0,6,2009,2,Y,0,2377,148.55
1300,Blueste,TwnhsE,Two Story,6,6,1980,1980,276,GasA,Y,561,668,1229,2,TA,5,Attchd,2,462,150,0,0,0,5,2009,2,N,285,1514,148.55
8760,NAmes,1Fam,Single Story,5,7,1956,1956,313,GasA,Y,1144,0,1144,3,TA,6,Attchd,1,286,257,0,0,0,8,2009,2,N,856,2000,148.55
3951,Somerst,TwnhsE,Two Story,6,5,2009,2009,612,GasA,Y,612,612,1224,2,Gd,4,Detchd,2,528,0,234,0,0,6,2009,3,N,0,1224,148.55
12000,Veenker,1Fam,Single Story,7,6,1980,1980,270,GasA,Y,2362,0,2362,3,Gd,8,Attchd,2,546,180,16,0,0,3,2007,4,N,1732,4094,179.94
15611,NWAmes,1Fam,Single Story,5,6,1977,1977,266,GasA,Y,1126,0,1126,3,Ex,6,Attchd,2,540,180,0,0,0,3,2008,3,N,860,1986,164.06
11422,CollgCr,1Fam,Single Story,8,5,2007,2008,479,GasA,Y,1838,0,1838,3,Gd,7,Attchd,2,524,154,222,0,0,4,2009,3,Y,1359,3197,148.55
9101,Mitchel,1Fam,Split Foyer Style,5,6,1978,1978,0,GasA,Y,1110,0,1110,1,Gd,4,Attchd,2,602,303,30,0,0,7,2009,2,N,1097,2207,148.55
8540,NAmes,1Fam,Single Story,5,8,1956,2003,120,GasA,Y,925,0,925,3,Gd,5,Detchd,1,252,152,0,0,0,5,2007,2,Y,805,1730,179.94
8520,OldTown,1Fam,Single Story,5,6,1923,2006,968,GasA,Y,968,0,968,2,TA,5,Detchd,2,480,0,0,184,0,7,2007,1,Y,0,968,179.94
5900,BrkSide,1Fam,Single Story,4,7,1923,1958,440,GasA,Y,869,0,869,2,Fa,4,0,0,0,0,0,0,0,1,2006,1,Y,0,869,183.48
9873,BrkSide,2fmCon,Single Story,4,5,1970,1970,171,GasW,N,960,0,960,3,TA,6,Detchd,2,576,0,288,0,0,5,2006,2,N,789,1749,183.48
9450,Edwards,1Fam,Single Story,4,5,1954,1954,342,GasA,Y,894,0,894,3,TA,5,Detchd,2,400,0,0,0,0,5,2007,1,N,552,1446,179.94
7000,CollgCr,1Fam,Single Story,5,8,1978,2005,218,GasA,Y,864,0,864,3,TA,6,Attchd,1,336,0,0,0,0,8,2009,2,Y,646,1510,148.55
7040,SawyerW,Duplex,Split Foyer Style,5,5,1979,1979,0,GasA,Y,1229,0,1229,2,Gd,6,Detchd,2,672,120,0,0,0,6,2009,4,N,1094,2323,148.55
8778,Somerst,1Fam,Two Story,8,5,2006,2006,1302,GasA,Y,1302,528,1830,3,Gd,7,BuiltIn,3,859,0,40,0,0,3,2007,3,N,0,1830,179.94
12798,ClearCr,1Fam,Two Story,6,5,1997,1997,154,GasA,Y,616,1072,1688,4,Gd,8,Attchd,2,603,403,114,185,0,5,2008,4,N,462,2150,164.06
15312,Sawyer,1Fam,Split Level Style,6,5,1960,1960,550,GasA,Y,1138,0,1138,3,TA,6,Attchd,2,480,0,0,0,140,3,2009,2,N,588,1726,148.55
10936,Gilbert,1Fam,Single Story,7,5,2006,2006,1510,GasA,Y,1525,0,1525,3,Gd,6,Attchd,2,534,100,18,0,0,4,2007,3,N,0,1525,179.94
7942,NAmes,1Fam,Single Story,6,7,1953,1953,0,GasA,Y,1040,0,1040,3,TA,6,Attchd,1,293,0,0,0,0,7,2007,2,N,1040,2080,179.94
11677,Sawyer,1Fam,Single Story,5,4,1966,1966,30,GasA,Y,1040,0,1040,3,TA,6,Attchd,1,264,0,90,0,0,2,2007,2,N,1010,2050,179.94
15611,CollgCr,1Fam,Two Story,8,5,2006,2006,1079,GasA,Y,1079,840,1919,3,Gd,8,Attchd,2,685,0,51,0,0,7,2006,3,N,0,1919,183.48
14803,NridgHt,1Fam,Single Story,10,5,2007,2008,442,GasA,Y,2084,0,2084,2,Ex,7,Attchd,3,1220,188,45,0,0,6,2008,3,Y,1636,3720,164.06
8125,Somerst,1Fam,Two Story,7,5,2005,2006,756,GasA,Y,756,797,1553,3,Gd,6,Attchd,2,615,0,45,0,0,3,2006,3,Y,0,1553,183.48
31220,Gilbert,1Fam,Single Story,6,2,1952,1952,1632,GasA,Y,1474,0,1474,3,TA,7,Attchd,2,495,0,0,144,0,5,2008,1,N,0,1474,164.06
12671,ClearCr,1Fam,Single Story,6,7,1954,1994,935,GasA,Y,2422,0,2422,4,Gd,6,Attchd,2,527,0,63,0,144,4,2007,3,Y,353,2775,179.94
6970,Sawyer,1Fam,Single Story,4,5,1961,1961,108,GasA,Y,1120,0,1120,3,Fa,5,Attchd,2,544,168,0,0,0,5,2007,3,N,932,2052,179.94
11645,CollgCr,1Fam,Single Story,7,5,2005,2005,434,GasA,Y,1734,0,1734,3,Gd,7,Attchd,2,660,160,24,0,0,1,2006,3,N,1300,3034,183.48
11836,Mitchel,Duplex,Single Story,5,5,1970,1970,1503,GasA,Y,1652,0,1652,4,TA,8,2Types,3,928,0,0,0,0,3,2006,2,N,149,1801,183.48
10140,NWAmes,1Fam,Single Story,7,6,1967,1967,713,GasA,Y,1334,0,1334,3,TA,7,Attchd,2,477,0,20,35,264,4,2006,3,N,621,1955,183.48
9717,NAmes,1Fam,Single Story,5,6,1950,1996,0,GasA,Y,1078,0,1078,2,Gd,5,Attchd,1,240,366,0,112,0,4,2010,2,Y,1078,2156,144.67
7758,IDOTRR,1Fam,Finished 1 1/2 Story,7,4,1931,1950,816,GasA,Y,1226,592,1818,4,TA,7,Detchd,1,240,0,0,0,184,6,2007,2,Y,224,2042,179.94
10236,NoRidge,1Fam,Two Story,8,5,1994,1995,742,GasA,Y,1305,1189,2494,4,Gd,9,Attchd,3,803,200,95,0,0,6,2006,4,Y,548,3042,183.48
7301,Edwards,1Fam,Split Foyer Style,7,5,2003,2003,0,GasA,Y,495,1427,1922,4,Gd,7,BuiltIn,2,672,0,0,177,0,7,2009,3,N,0,1922,148.55
13758,NridgHt,1Fam,Single Story,9,5,2005,2006,560,GasA,Y,1792,0,1792,2,Gd,6,Attchd,3,925,204,49,0,0,3,2006,3,Y,1232,3024,183.48
6120,OldTown,1Fam,Finished 1 1/2 Story,7,5,1931,1950,952,GasA,Y,1022,752,1774,2,TA,8,Detchd,2,468,90,0,205,0,4,2008,2,Y,0,1774,164.06
14067,Gilbert,1Fam,Two Story,6,5,1991,1991,332,GasA,Y,851,858,1709,3,Gd,7,Attchd,2,416,0,40,0,0,9,2008,4,N,504,2213,164.06
